default_profile,default_profile_image,favourites_count,followers_count,friends_count,geo_enabled,verified,average_tweets_per_day,account_age_days,account_type
True,False,18060,16815,3088,False,True,17.191,3004,human
False,False,2060,1141,1529,True,False,4.399,3346,human
True,False,18876,497,492,True,False,3.781,1892,human
False,False,1700,2074,1669,True,False,16.03,4063,human
True,False,8718,17725,706,False,True,1.788,2924,human
False,False,3661,289,0,False,False,2.024,2981,bot
False,False,2483,127,393,True,False,2.425,3875,bot
True,False,1276,4,0,False,False,0.481,3767,bot
True,False,62,0,0,False,False,0.107,1101,human
False,False,744,158,919,True,False,0.683,3783,human
True,False,216,1782366,113,False,True,0.44,2627,human
True,False,5395,312,227,False,False,0.091,1879,human
False,False,1695,3592,1446,True,False,2.513,4124,human
False,False,5459,49382,1161,True,True,1.872,3707,human
True,False,19220,2102,1322,True,False,24.176,3018,human
False,False,35410,4051,1278,False,True,9.278,4961,human
False,False,2031,26,0,False,False,1.026,2873,bot
False,False,26615,1016,656,True,False,10.917,2824,human
False,False,2965,214,276,True,False,1.923,2823,human
False,False,68869,691,949,True,False,8.821,3444,human
True,False,50,19,0,True,False,0.027,4166,human
False,False,1703,33,0,False,False,0.836,3091,bot
False,False,89252,162517,1782,True,True,29.848,4520,human
False,False,13292,5196091,106,True,True,2.288,2707,human
False,False,180,27,177,False,False,0.4,1648,human
False,False,673,23,0,False,False,0.354,2440,bot
False,False,626,28,252,False,False,0.318,4176,human
False,False,476,24,138,False,False,0.313,2082,bot
True,False,4,39,6,False,False,5.338,3935,bot
True,False,0,992,2,False,False,114.006,2383,bot
True,False,1332,12,8,False,False,0.91,1463,bot
True,False,1776,407,1584,False,False,1.859,2128,human
True,False,2418,36,0,False,False,1.093,2915,bot
True,False,799,12,134,False,False,0.87,1280,bot
False,False,1919,472,466,True,False,3.618,4174,human
False,False,4667,3339,810,False,True,0.033,2991,human
True,False,18975,245,151,True,False,0.081,2179,human
False,False,164957,694677,1001,True,False,42.205,4796,human
False,False,296,38,366,False,False,0.019,2565,bot
False,False,740,589,608,False,False,1.126,2703,human
False,False,1702,7,0,False,False,0.601,3990,bot
False,False,2047,9,0,False,False,1.174,2817,human
False,False,16426,1495,827,True,False,0.544,3854,human
False,False,103,21,39,False,False,1.577,4160,human
True,False,888,5,197,False,False,0.173,3281,bot
False,False,1,1389499,43,False,True,13.544,3048,bot
False,False,200,147916,353,False,False,17.77,3820,human
False,False,160,6112030,142,True,True,0.487,3738,human
True,False,1908,255,659,False,False,1.566,1918,bot
False,False,19204,2764,1067,True,True,5.309,3586,human
False,False,855,133466,772,True,True,6.389,4008,human
False,False,39186,204,283,True,False,1.076,3195,human
False,False,369,720,591,False,False,1.066,1244,human
False,False,9054,3783,2980,False,True,3.418,3535,human
False,False,2205,393,263,True,False,4.724,3876,bot
False,False,1380,13,0,False,False,0.455,4163,bot
False,False,2283,247,0,False,False,1.041,3235,bot
False,False,201,1013589,143,False,True,0.287,3607,human
False,False,0,980,5,False,False,286.557,4820,bot
False,False,1495,1346,1649,True,False,1.922,4072,human
True,False,5561,45386,312,True,False,4.146,1898,human
False,False,2648,67,114,True,False,0.823,3867,human
False,False,2493,95973,1062,True,True,11.101,4868,human
True,False,0,127,46,True,False,2.595,2179,bot
True,False,2937,275,1293,False,False,0.281,3594,human
True,False,1044,892681,737584,False,False,9.951,2705,human
False,False,1991,421,0,False,False,5.241,3827,human
False,False,18223,325,1973,True,False,2.733,2367,human
False,False,18248,14721,4069,True,True,7.357,3462,human
False,False,4751,639,1400,True,False,1.298,3121,human
False,False,413,2419247,840,True,True,4.309,3980,human
False,False,9334,262,251,True,False,3.857,2284,human
False,False,787,1122904,76,True,True,6.963,3774,human
False,False,1446,1236,2064,True,False,2.885,3993,human
False,False,18364,59146,425,False,False,32.639,4452,human
False,False,103,92323,1832,False,False,17.062,3791,bot
False,False,4788,738,811,False,False,2.733,3336,bot
False,False,1214,133549,38,False,False,0.631,2790,human
False,False,235658,58316,3809,True,True,45.121,4557,human
False,False,364,1754180,243,True,False,4.549,4179,human
True,False,5,2153519,133,True,True,1.291,3000,human
False,False,7,8,0,False,False,0.073,3882,human
False,False,8,132,236,False,False,0.004,1666,bot
False,False,2165,7,18,False,False,1.199,2269,bot
False,False,9805,23196,685,False,True,2.56,4138,human
True,False,447,18,74,True,False,0.827,1066,human
False,False,102217,750,736,True,False,38.721,2677,human
False,False,1412,12,0,True,False,0.194,1993,bot
True,False,3370,353413,2224,False,True,3.255,3824,human
False,False,0,62,0,False,False,0.0,3644,human
True,True,11,0,0,False,False,0.031,3408,human
True,False,4954,621,221,True,False,4.511,3336,bot
False,False,1341,11349,2950,True,False,7.976,4203,human
True,False,247384,974,2409,False,False,2.911,1712,human
False,False,53,332321,299,False,True,2.673,4057,human
True,False,1706,11,0,False,False,0.817,3246,bot
False,False,28,248,165,True,False,2.393,3813,human
False,False,528,17363190,498,True,True,78.36,4520,bot
False,False,33,1471000,563,False,True,2.275,3854,human
False,False,1145,1846602,730,False,True,3.439,3930,human
True,False,1600,7,78,False,False,0.76,2204,bot
False,False,3257,174,131,False,False,2.276,3931,bot
False,False,1653,11,0,False,False,0.958,1917,bot
True,False,2150,16,69,False,False,1.033,2909,bot
False,False,28050,537,315,True,False,18.42,2221,human
False,False,11993,2268,1899,True,False,10.698,4198,human
True,False,23,1,0,False,False,0.158,1155,bot
True,False,115077,1402,665,False,False,34.468,2973,human
False,False,17901,2452,3222,True,False,6.979,3539,human
False,False,124,35216,404,True,False,4.496,3811,human
False,False,5072,3050776,31339,True,True,4.602,3516,human
False,False,37951,436,391,True,False,6.577,3209,human
True,False,11,9,0,False,False,0.028,3798,human
False,False,1648,124,288,True,False,15.437,2202,human
False,False,40531,1789,838,True,False,30.368,2089,human
True,False,50,0,0,False,False,0.098,1444,human
False,False,27443,631,722,True,False,7.568,3039,bot
True,False,65,23,0,False,False,0.243,3306,bot
True,False,75,121,0,True,False,0.18,2881,human
True,False,2335,15,0,False,False,1.025,3105,bot
True,False,1289,24,269,False,False,0.457,1245,bot
False,False,1516,91,0,False,False,0.641,3555,bot
True,False,55190,371,775,True,False,8.407,2945,human
False,False,0,213087,3,False,True,36.47,3147,bot
False,False,28017,157154,662,True,False,7.946,2302,human
True,False,65511,817,2096,False,False,9.773,2240,human
False,False,40,914045,0,False,True,0.231,3726,human
True,False,655,42,692,False,False,0.053,2722,bot
True,False,1056,9,11,False,False,1.093,1204,bot
True,False,137,14,124,True,False,0.009,2957,bot
False,False,111,866744,19175,False,False,11.678,3078,human
False,False,1973,682,350,True,False,1.653,3770,human
False,False,7873,4548,2911,False,False,0.5,2364,human
True,False,6325,115824,1012,True,True,1.529,3493,human
True,False,1,78,2,False,False,15.784,1026,bot
False,False,1982,22,112,False,False,0.616,4099,bot
False,False,4471,417,696,True,False,0.666,3225,human
False,False,6,2026921,61,False,True,0.438,4218,human
False,False,13242,178411,3396,True,True,7.077,3967,human
True,False,7610,10963,2427,True,True,0.799,4305,human
False,False,15175,213108,2059,True,True,3.768,4141,human
False,False,0,123,60,False,False,24.417,3653,bot
True,False,459,28,0,False,False,0.01,2897,bot
True,False,3965,75,261,False,False,3.341,1866,human
False,False,307,184,177,True,False,0.596,3653,human
False,False,306,36480677,861,True,True,11.221,4210,human
True,False,28666,533,407,True,False,4.551,3202,human
True,False,25277,532474,256,True,True,19.859,3251,human
True,False,150,0,0,False,False,0.247,1118,human
True,True,0,5,0,False,False,0.0,896,human
False,False,0,190,45,True,False,2.618,2179,bot
True,False,15,0,22,False,False,0.095,1233,bot
True,False,229,7,0,False,False,0.015,3441,bot
True,False,2,22,0,False,False,7.715,1363,bot
True,False,63,0,0,False,False,0.113,1445,human
True,False,385,2215,1686,True,True,9.447,2856,human
False,False,71314,2906,693,True,False,22.785,3710,human
True,False,94609,8335,3780,False,False,9.996,3711,human
False,False,3050,568850,9900,False,True,8.684,4476,human
True,False,1863,5,0,False,False,0.946,2679,bot
True,False,280,814380,14,True,True,1.884,4104,human
True,True,72,6,0,False,False,0.04,2700,bot
False,False,1780,1115789,787,False,True,8.808,4241,bot
True,True,20,5,0,False,False,0.008,2158,bot
False,False,2547,67250,973,False,True,11.607,4040,human
False,False,17216,1749,4213,True,False,16.409,4094,human
True,False,15263,54,749,True,False,0.64,944,human
True,False,934,21,0,False,False,0.375,3985,bot
True,False,399,161,890,True,False,0.263,3164,human
False,False,355,295182,9,False,False,2.892,2301,human
False,False,42906,36438,993,True,True,23.64,4146,human
False,False,2133,22,54,False,False,1.034,3100,bot
False,False,4105,141,161,True,False,1.065,4042,bot
False,False,3585,116,330,False,False,0.416,2145,human
False,False,2417,6,0,False,False,1.008,3466,bot
True,False,2688,2319862,0,False,True,3.256,4037,human
True,False,0,341161,2,False,False,0.139,4114,human
True,False,1,262741,5,False,False,0.251,3836,human
False,False,261,3346481,1437,True,True,1.853,4166,human
True,False,758,36,73,True,False,1.215,2628,human
False,False,2077,26,111,True,False,0.963,1863,human
False,False,993,12,38,False,False,1.04,1321,bot
False,False,3142,84045,1508,True,True,42.671,4452,human
True,False,774,19,0,False,False,0.109,2424,bot
False,False,43,6666,321,False,False,2.162,4198,human
False,False,1334,49,99,True,False,0.321,3507,human
False,False,27048,2939,1378,True,True,4.497,4163,human
False,False,5139,9194,570,True,False,3.552,4102,human
True,False,1176,1109285,956,False,False,5.88,3360,human
True,False,696,9859,10475,True,False,1.071,2253,bot
True,False,14821,248,385,True,False,14.344,4110,human
False,False,894,343,495,True,False,1.816,4188,human
False,False,5900,306147,2276,True,False,10.316,4206,human
True,False,181,717023,85,False,True,0.557,2282,human
True,False,0,18,21,False,False,0.763,3458,bot
False,False,2303,25,0,False,False,0.973,3235,bot
True,False,499,11,41,False,False,0.818,1346,human
False,False,22225,72,339,False,False,1.88,4332,human
False,False,14362,56540,80120,False,False,88.707,3698,bot
False,False,2312,623224,325,True,True,19.86,3546,human
False,False,2027,368,71,False,False,5.725,2075,human
False,False,2380,556,0,False,False,1.497,3133,bot
True,False,10301,86,504,False,False,1.062,3727,human
False,False,197217,926,970,True,False,6.387,4228,human
False,False,549,688946,303,False,False,2.01,3785,human
False,False,12242,69782,889,True,True,2.462,4162,human
False,False,25927,888,1379,True,False,2.096,4292,human
False,False,1695,84,75,False,False,0.696,3527,human
True,False,1952,13,2,False,False,0.864,3141,bot
True,False,1482,2,0,True,False,0.794,2622,bot
True,False,1228,2,10,False,False,0.615,2932,bot
True,False,52140,2160,1150,True,False,4.884,3170,human
True,False,19070,391,470,False,False,3.846,2740,human
False,False,214,74133,3725,True,False,0.454,2920,human
True,False,212,6,0,False,False,0.02,2093,bot
False,False,4257,1289987,1031683,True,True,0.695,3904,human
True,False,570,24,0,False,False,0.042,2647,bot
False,False,1025,73,221,False,False,0.429,4180,human
True,False,1003,2,0,False,False,0.48,3122,bot
False,False,28787,838,1028,True,False,9.4,4142,human
False,False,669,410,5,False,False,10.261,1060,bot
False,False,4,273,0,False,False,1.957,1064,bot
False,False,15438,1701191,7584,True,True,26.077,3948,human
False,False,556,81,49,True,False,0.198,3896,bot
False,False,20806,910,2277,False,False,12.056,2078,bot
True,False,0,2,0,False,False,0.257,662,bot
True,True,33,0,0,False,False,0.054,3470,human
True,False,948,127,0,True,False,0.544,2933,human
True,False,8384,5677,1888,False,True,0.98,4076,human
False,False,23248,580,1110,False,False,3.474,4190,human
False,False,10850,376689,20910,True,True,42.684,4098,human
False,False,12,72113,0,False,False,24.194,2000,bot
False,False,407,15300846,407,False,True,7.868,3941,human
False,False,61630,74,79,True,False,15.584,1554,human
True,False,17936,623,169,True,False,17.717,2942,human
False,False,92353,1140325,386,True,True,3.031,3670,human
False,False,1158,5788809,283,False,True,8.162,3705,human
False,False,8014,1257,835,False,False,3.839,3853,human
False,False,10285,1040,68,True,False,31.078,4130,human
False,False,20781,594,2506,False,False,2.725,4261,human
False,False,592,1643305,39,True,True,109.131,3750,bot
False,False,1480,288767,506,False,True,0.539,4081,human
False,False,1241,24,0,False,False,0.557,3171,bot
False,False,223,143,77,True,False,0.244,3257,human
True,False,55,128378,236,False,True,0.595,4130,human
True,False,113,1,0,False,False,0.226,1118,human
False,False,4347,184793,216266,True,False,2.818,3233,human
False,False,93009,582,597,False,False,18.624,2513,human
False,False,21208,2227,1208,True,True,6.865,4772,human
False,False,9314,113448,97770,False,False,70.02,3783,bot
False,False,452,35577,977,False,True,8.396,4218,human
False,False,63807,516,535,True,False,18.162,4102,human
False,False,41905,6817622,10946,True,True,20.182,3745,human
False,False,109,114851,47506,True,False,3.023,3271,bot
False,False,1737,50,94,False,False,1.44,1904,human
True,False,121,1,0,False,False,0.005,3647,bot
True,False,9377,337,274,True,False,3.514,3221,human
True,False,2345,2,47,False,False,1.11,2966,bot
True,False,2275,22,90,False,False,1.513,2060,bot
True,False,1744,130,100,True,False,1.841,1432,bot
False,False,51,376,265,True,False,4.711,3734,bot
False,False,154873,5317,4559,True,False,28.155,3874,human
False,False,1589,2277701,266,True,True,2.298,3742,human
False,False,64921,233255,211,True,False,5.688,3112,human
True,False,724,21,89,False,False,0.26,3718,bot
True,False,300,6,0,False,False,0.016,3646,bot
True,False,51,253,503,False,False,5.751,1941,bot
False,False,30856,266,385,True,False,3.444,3701,human
False,False,739,69507,2153,True,True,1.891,3777,human
False,False,19769,1083,892,False,False,11.808,3018,human
False,False,2272,88,0,False,False,1.064,3694,bot
True,False,618,33,0,False,False,0.011,3323,bot
True,False,1644,7,0,False,False,0.669,3359,bot
True,False,30285,147,786,True,False,0.624,3909,human
True,False,35,15,0,False,False,0.079,2873,human
True,False,69,0,0,False,False,0.13,1444,human
True,False,335,19,0,False,False,0.02,3382,bot
False,False,5646,5272,4378,True,False,5.381,4332,human
True,False,1114,11,31,True,False,0.755,2222,bot
True,False,6198,133,96,False,False,5.028,1441,bot
True,False,411,50,116,False,False,0.169,3193,bot
False,False,2184,30,59,True,False,0.708,4192,bot
True,False,0,4,41,False,False,0.072,1357,human
False,False,13528,929,600,True,False,8.068,3119,human
True,False,9136,254,501,True,False,4.348,2741,bot
True,False,208559,1128,1092,True,False,10.879,1936,human
False,False,95,220,161,True,False,0.104,4452,human
False,False,27438,51655,5024,True,True,7.792,3529,human
False,False,2341,2462888,96,False,True,0.994,4052,human
True,False,2203,16,0,False,False,0.93,3574,bot
False,False,0,251,64,False,False,1.542,3018,bot
False,False,65530,4780,4405,True,False,27.413,3827,human
False,False,2156,14,0,True,False,1.005,3315,bot
False,False,15439,137,118,True,False,1.489,2522,human
True,False,11325,211827,112,True,True,3.116,3949,human
False,False,36956,10915,76,True,False,16.848,2771,human
False,False,900,1,0,False,False,0.402,3234,bot
True,False,61,521,23,False,False,0.48,2530,bot
False,False,5401,404,647,True,False,4.344,4132,human
